eih5bwdcqpyrtigugytxstdui,4,1
etoc34misua8xr2ukyzp9rylu,1,1
eonfb9tgsk8kfwjt31i693i2l,1,1
evtr5hxtcst0rsjefww18plzj,6,2
ezv5uslehuzowassfr3adb175,1,0
ehyi4fbdd1o432lmpimmng8ll,2,0
eud5ckndtnwdzu1dn4td3z77u,1,1
enm6etzylg3jjg3u0qv6yh3zi,0,1
eghk4g70ofncynjv8l3ng8e81,3,0
eeo8ehk8jucxpfmlenv0bqpct,2,0
eqchw7fup42rp632ae223wjlb,1,0
eys95rp7s4onmi1j8g3swk4bm,0,1
ejfzcym7i6hgomh4ikg677uox,0,1
est7a8exxznh517r2272ndarh,1,0
e27qkh2q5hwywrcpmkfx03hnc,6,3
eio1ehqh8maf5budoo0bs7pnk,0,1
37340904,1,0
37340907,1,1
37340925,1,0
37340903,3,0
37340928,1,0
37340902,0,0
37340924,1,0
37340906,1,0
25315952,1,0
25315937,3,0
25315608,4,0
25315448,1,0
25315913,1,0
25315556,4,0
25315836,6,0
25315821,4,0
25315518,0,0
25315681,9,0
25315602,17,3
25315703,1,1
25315586,1,0
25315858,2,0
25315431,6,1
25315765,8,3
25315651,2,0
25315616,1,0
25315881,3,0
25315676,1,0
25315732,14,1
25315746,15,5
25315474,3,0
25315946,1,0
25315867,1,0
25315812,2,2
25315781,3,0
25315896,1,0
25315695,1,0
25315955,1,0
25315667,1,0
25315964,2,0
25315687,6,1
25315848,3,0
25315466,1,0
25315844,13,4
25315457,4,0
25315756,4,1
25315853,14,1
25315490,1,0
25315723,2,0
25315619,4,0
25315423,17,3
25315716,2,0
25315775,1,0
25315708,3,0
ebfalhtk276bjxn2sztoacpm1,1,0
e4nac64lg7j7hk7m3lchrskfi,1,0
e60hjkmc5onjqm2oee699x1kf,1,0
eu9ithncrbqg9vxw6ac11r9l9,1,0
e7bna9c8h2aedt4nvosf82iw1,2,0
ettqhpjqd3fcgfd68o13p9g28,1,0
37816601,2,0
37816331,1,0
37816700,5,1
37816344,1,1
37816342,1,1
37816338,1,0
37816610,15,5
37816605,1,1
37816332,1,0
37816606,3,0
37816343,3,0
37816329,1,0
37816593,1,0
37816701,11,2
37816594,1,0
20592621,8,2
20592776,13,1
20592714,7,0
20592675,4,0
20592655,11,0
20592822,19,1
20592837,2,1
20592792,4,0
20592685,16,0
20592856,7,0
20592784,17,3
20592892,1,0
20592699,9,1
20592606,2,0
20592818,11,0
20592626,18,2
20592871,10,0
20592812,12,1
20592737,10,0
20592753,18,2
20592641,9,0
20592830,13,0
20592632,2,0
20592885,13,0
20592805,18,2
20592860,4,0
20592865,2,0
20592846,6,0
20592743,1,0
20592875,5,0
20592882,6,0
20592851,3,1
20592613,8,2
15174666,2,0
15174558,1,0
15174288,1,0
15174098,2,0
15174171,2,0
edhqkb2q1r2ugjqfbnkkxjxzy,0,1
28187117,1,0
28187112,2,0
28187087,0,1
28187098,2,0
28187092,1,0
28187116,1,0
25962731,1,0
25962857,2,0
25962859,0,1
25962866,1,1
25962743,0,1
25962734,0,1
25962738,0,2
25962873,1,0
25962736,1,0
25962861,1,0
25962965,0,1
25962976,1,0
25962855,0,1
25962870,1,0
25962735,1,0
25962871,2,0
16499509,12,0
16499709,14,0
16499848,9,1
16499638,12,0
16499876,1,1
16499553,19,1
16499894,6,0
16499815,4,0
16499727,10,0
16499588,5,0
16499528,2,1
16499677,6,0
16499864,6,0
16499544,12,0
16499631,18,2
16499854,1,0
16499621,20,0
16499600,1,0
16499718,9,0
16499743,4,0
16499661,2,0
16499825,2,0
16499796,20,0
16499537,16,0
16499808,19,1
16499782,0,0
16499568,3,0
16499610,20,0
16499788,6,1
16499869,4,0
16499698,4,0
16499887,2,0
16499802,4,0
16499770,15,1
16499689,11,0
16499519,13,0
16499650,19,1
16499776,5,0
6093001,5,0
6092993,6,0
6092992,3,0
6092991,2,0
6093005,20,0
6092997,6,0
6092990,9,1
6092996,1,0
6093003,5,0
6093016,7,0
6092999,9,0
6093004,2,0
6093013,2,0
6092998,20,0
6093010,20,0
6092994,1,0
6093008,3,1
6093011,1,0
6093000,4,0
6092989,20,0
16408322,5,0
16408337,1,0
16408331,0,0
24753473,3,1
24753516,1,0
24753400,1,0
24753932,3,1
24753891,1,0
24753743,0,1
24753536,1,0
24753591,1,1
24753408,1,0
24753858,4,0
24753918,2,1
24753548,12,6
24753604,4,0
24273084,1,0
24273096,15,1
24273291,2,0
24273296,1,0
24273249,1,0
24273036,1,0
24273087,1,0
24273176,6,0
24273198,1,0
24273015,1,0
24273260,2,0
24273191,0,1
24273173,0,0
24273486,0,0
24273275,1,0
24273169,2,1
24273272,1,0
24273222,1,0
24273294,1,0
24273119,2,1
24273057,2,0
24273227,4,0
24273132,0,0
24273050,0,1
24273316,1,0
24273093,1,0
24273392,1,0
24273334,1,0
24273228,1,1
24273038,2,0
24273255,1,0
24273114,1,0
24273200,3,0
24273009,1,0
24273034,2,0
24273246,1,0
24273224,1,0
24273150,1,0
24273196,2,0
24273110,1,0
24273299,1,0
24273167,11,1
24273026,6,0
24273018,1,0
24273420,1,0
24273464,0,0
24273155,1,0
24273219,1,0
24273337,1,0
24273148,1,0
24273079,2,0
24273376,2,0
24273029,1,0
24273014,5,0
24273231,2,0
24273179,1,0
24273321,0,0
24273257,1,0
24273307,0,1
24273266,1,0
24273059,5,0
24273048,1,1
27348278,1,0
27348263,4,0
27348258,2,0
27348277,4,0
27348271,2,0
27348255,1,0
27348251,5,1
27348256,1,0
27348262,11,1
27348270,0,0
27348266,18,2
27348281,1,0
27348268,1,0
140793,1,0
140790,1,0
e4ncya7etbdrp56udvhuz5vf4,6,0
ellut170itmbkzaky3qdgx7be,3,1
e7x0shon95yontrzrlhoxzij4,3,0
eu8vaverem5ije1hmp78p3ua1,17,3
etd7rcr9d61sfu3l3od99mhjq,4,0
e1ruao89q014fq2o6insy6r8r,18,2
et11vmyp2lpbtafqdpgz1h7xf,15,0
evmkspwt58gejuyolkkf5lf5r,18,2
er66r5l23e3euqjdtkrlasv6v,3,0
etbck5b9abhy8reh8cbx4cmkt,1,0
e2edq5qljr7gqxlsyo86osq57,3,0
e1yjjwj70dcc913n257nckfdb,15,0
e5188p6vzl1g1k15dy2lkg4cj,8,0
e6542n2jv9qei2eutap62blny,3,4
erx1fvhtjwggrfshbujwakdro,8,1
eenc7otk8becs7b9e5kt3epwk,3,1
em0s01nwp0nvwki719vsj0l71,1,0
emi6ghkstdrsytml2yghcy1wk,1,0
emeqm7xmp6au550s1usxesajn,1,0
ehg8tgnf5slpw14vt809o9f5d,1,0
e3ubr64zqw2zq2bm83bip3aev,2,0
e1zry16lo7jisuvkt42xfwsff,3,0
e3ygwd142jzygnt5xvivvqa8c,1,0
ej6c8kmd5jbiv9g37azvx56iu,1,0
15374862,2,0
15374825,1,0
15374937,0,0
15374881,4,1
15374830,0,0
7915814,1,0
7915455,1,0
7915274,0,1
7915414,1,0
7915678,1,1
7915593,1,0
7915850,5,1
7915319,1,0
2522018,1,0
2522021,2,0
2522039,1,0
2522030,0,1
2522036,1,0
6848479,2,0
6848513,1,0
9551735,1,0
9551743,3,0
9551717,1,0
9551710,20,0
9551754,3,0
9551701,1,0
9551829,17,3
e3p1r37dgh23d9tc6rosiajp7,11,4
e536ovu99ufyv5xkmm4uxd5ch,1,0
eadd9iqoj0bb949u8ymzampnv,6,3
ex591t6iac6a6ge8tddxuuvj7,1,1
evb42x9c83mz7dgxzuk97htn4,1,0
evnjelxk5r6taq6rftdvo0yya,1,0
ee2r0xuauk3u1yowxtkkwkomw,16,4
etuazv994opqv766brggr9unn,0,0
ehsjkux5vfj338qbe6wpri6qj,1,0
e422oqe2myhd3ayezk1vz6bbk,7,2
e7o949dw4gkhpzqzjp2cr6wbw,12,3
ecduyieqvkeso9f8gxmlwt969,8,0
ec5qz1np8lr6cg6f7fcykeabc,2,0
ellgt44qwfr7kyu399wgjtslp,0,1
ew5pxjmjpgl54pucrqknh9yqr,1,0
elzpj5uq3bjrpckmef39thfnz,3,0
epispaoxct7nhf6pta0l62oyt,7,1
eq1d1df1x7u24s1snz55y4zh9,1,0
eszqeblaefoje4xjj8cnlywf8,2,0
ehnklv9tlfawem9p3zr03awfj,3,2
eydhyr7eykysjzilpv1isuocb,1,0
efd3r9xn5na990e5sgqup32a9,4,1
er0uuencd3djo9e8fabkdorhj,5,1
ewmv0gcix7a06igw6sa1u8r98,4,1
efos5n8qlibf3bpmnrdob2drt,0,1
etuan5oy60vdc9a2paxddyik4,4,1
ep3q59o0t3h7tobs9012kly6q,9,3
e5ie76mj1o62a2hczby4yu6us,19,1
elxf2h3h4ch2ysjhqpigxtj5d,8,2
efrv5vlz6izqsu7g5v3wkuaro,2,2
eyvyzxbjfy14el6ow5x4ebopp,2,0
24863865,4,1
24863907,1,0
24863896,16,0
24864053,0,0
24864131,0,0
24863958,0,0
24863943,0,0
24863850,0,0
24864168,0,0
24864190,0,0
24863989,0,0
24864060,0,0
24864085,0,0
24864079,0,0
24864185,0,0
24864009,0,0
24863891,0,0
24863982,0,0
24863973,0,0
24863843,0,0
24864094,0,0
24864070,0,0
24863836,0,0
24864027,0,0
24864104,0,0
24864017,0,0
24863859,0,0
24864285,0,0
24863870,0,0
24864177,0,0
24863928,0,0
24863951,0,0
24863914,0,0
24863881,0,0
24863902,0,0
24864142,0,0
24864254,0,0
24863877,0,0
24863997,0,0
24863963,0,0
24864122,0,0
24863920,0,0
24864280,0,0
24864154,0,0
24864004,0,0
24863935,0,0
24864262,0,0
24864213,0,0
24864113,0,0
24864043,0,0
24864206,0,0
24864035,0,0
24863969,0,0
24864270,0,0
24863885,0,0
